role,contestant_season_id,contestant_id,season_id,season_round_id,level,current_is_active,contestant_round_id,classification,reason,joined_at,created_at,updated_at
EXCLUDED,15065,102,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:54.698110,2026-07-31 00:04:54.662788,2026-07-31 00:04:54.662788
EXCLUDED,18321,102,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:38.835813,2026-09-03 12:08:38.804529,2026-09-03 12:08:38.804529
EXCLUDED,8569,108,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:08.105566,2026-05-02 01:35:12.541610,2026-05-31 01:03:08.085783
EXCLUDED,10049,108,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:12.132298,2026-05-31 00:03:12.112644,2026-05-31 00:03:12.112644
EXCLUDED,10463,108,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:17.941490,2026-05-31 00:03:17.919391,2026-05-31 00:03:17.919391
EXCLUDED,13261,108,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:14.014845,2026-06-30 00:20:13.992001,2026-06-30 00:20:13.992001
EXCLUDED,15066,108,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:54.744234,2026-07-31 00:04:54.710160,2026-07-31 00:04:54.710160
EXCLUDED,18322,108,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:38.902166,2026-09-03 12:08:38.862331,2026-09-03 12:08:38.862331
EXCLUDED,8571,112,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:08.172547,2026-05-02 01:35:12.594040,2026-05-31 01:03:08.151137
EXCLUDED,10051,112,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:12.191798,2026-05-31 00:03:12.170349,2026-05-31 00:03:12.170349
EXCLUDED,10464,112,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:17.967993,2026-05-31 00:03:17.948726,2026-05-31 00:03:17.948726
EXCLUDED,13262,112,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:14.046069,2026-06-30 00:20:14.022892,2026-06-30 00:20:14.022892
EXCLUDED,15067,112,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:54.791655,2026-07-31 00:04:54.757791,2026-07-31 00:04:54.757791
EXCLUDED,18323,112,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:38.957359,2026-09-03 12:08:38.927773,2026-09-03 12:08:38.927773
EXCLUDED,8572,114,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:08.214950,2026-05-02 01:35:12.619785,2026-05-31 01:03:08.181027
EXCLUDED,10052,114,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:12.217775,2026-05-31 00:03:12.199027,2026-05-31 00:03:12.199027
EXCLUDED,10465,114,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:17.993797,2026-05-31 00:03:17.974604,2026-05-31 00:03:17.974604
EXCLUDED,13263,114,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:14.079753,2026-06-30 00:20:14.053497,2026-06-30 00:20:14.053497
EXCLUDED,15068,114,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:54.836713,2026-07-31 00:04:54.803456,2026-07-31 00:04:54.803456
EXCLUDED,18324,114,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:39.021478,2026-09-03 12:08:38.973998,2026-09-03 12:08:38.973998
EXCLUDED,8591,118,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:08.296087,2026-05-02 01:35:12.732181,2026-05-31 01:03:08.276471
EXCLUDED,10073,118,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:12.342542,2026-05-31 00:03:12.322642,2026-05-31 00:03:12.322642
EXCLUDED,10466,118,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.019739,2026-05-31 00:03:17.999946,2026-05-31 00:03:17.999946
EXCLUDED,13264,118,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:14.115266,2026-06-30 00:20:14.087037,2026-06-30 00:20:14.087037
EXCLUDED,15069,118,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:54.879282,2026-07-31 00:04:54.846723,2026-07-31 00:04:54.846723
EXCLUDED,18325,118,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:39.089258,2026-09-03 12:08:39.045287,2026-09-03 12:08:39.045287
EXCLUDED,8608,122,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:08.366504,2026-05-02 01:35:12.824152,2026-05-31 01:03:08.345033
EXCLUDED,10096,122,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:12.459075,2026-05-31 00:03:12.438623,2026-05-31 00:03:12.438623
EXCLUDED,10467,122,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.045665,2026-05-31 00:03:18.025717,2026-05-31 00:03:18.025717
EXCLUDED,13265,122,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:14.145617,2026-06-30 00:20:14.122694,2026-06-30 00:20:14.122694
EXCLUDED,15070,122,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:54.917005,2026-07-31 00:04:54.887667,2026-07-31 00:04:54.887667
EXCLUDED,18326,122,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:39.146177,2026-09-03 12:08:39.110172,2026-09-03 12:08:39.110172
EXCLUDED,8625,128,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:08.498853,2026-05-02 01:35:12.947201,2026-05-31 01:03:08.479059
EXCLUDED,10112,128,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:12.591871,2026-05-31 00:03:12.572130,2026-05-31 00:03:12.572130
EXCLUDED,10468,128,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.073570,2026-05-31 00:03:18.052908,2026-05-31 00:03:18.052908
EXCLUDED,13266,128,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:14.173901,2026-06-30 00:20:14.152013,2026-06-30 00:20:14.152013
EXCLUDED,15071,128,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:54.954773,2026-07-31 00:04:54.926886,2026-07-31 00:04:54.926886
EXCLUDED,18327,128,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:39.188538,2026-09-03 12:08:39.156671,2026-09-03 12:08:39.156671
EXCLUDED,8626,130,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:08.529964,2026-05-02 01:35:12.974420,2026-05-31 01:03:08.506554
EXCLUDED,10113,130,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:12.617466,2026-05-31 00:03:12.598423,2026-05-31 00:03:12.598423
EXCLUDED,10469,130,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.101384,2026-05-31 00:03:18.080071,2026-05-31 00:03:18.080071
EXCLUDED,13267,130,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:14.203335,2026-06-30 00:20:14.181005,2026-06-30 00:20:14.181005
EXCLUDED,15072,130,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:54.994736,2026-07-31 00:04:54.964490,2026-07-31 00:04:54.964490
EXCLUDED,18328,130,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:39.258824,2026-09-03 12:08:39.207216,2026-09-03 12:08:39.207216
EXCLUDED,8635,134,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:08.618098,2026-05-02 01:35:13.050816,2026-05-31 01:03:08.595497
EXCLUDED,10122,134,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:12.701439,2026-05-31 00:03:12.680470,2026-05-31 00:03:12.680470
EXCLUDED,10470,134,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.128685,2026-05-31 00:03:18.108037,2026-05-31 00:03:18.108037
EXCLUDED,13268,134,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:14.233126,2026-06-30 00:20:14.211212,2026-06-30 00:20:14.211212
EXCLUDED,15073,134,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:55.043806,2026-07-31 00:04:55.006008,2026-07-31 00:04:55.006008
EXCLUDED,18329,134,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:39.335502,2026-09-03 12:08:39.287564,2026-09-03 12:08:39.287564
EXCLUDED,8644,138,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:08.700894,2026-05-02 01:35:13.118971,2026-05-31 01:03:08.674368
EXCLUDED,10130,138,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:12.778660,2026-05-31 00:03:12.756503,2026-05-31 00:03:12.756503
EXCLUDED,10471,138,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.160702,2026-05-31 00:03:18.135873,2026-05-31 00:03:18.135873
EXCLUDED,13269,138,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:14.264284,2026-06-30 00:20:14.239809,2026-06-30 00:20:14.239809
EXCLUDED,15074,138,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:55.085883,2026-07-31 00:04:55.055945,2026-07-31 00:04:55.055945
EXCLUDED,18330,138,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:39.397167,2026-09-03 12:08:39.359204,2026-09-03 12:08:39.359204
EXCLUDED,8648,142,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:08.783971,2026-05-02 01:35:13.174849,2026-05-31 01:03:08.756044
EXCLUDED,10134,142,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:12.846068,2026-05-31 00:03:12.823033,2026-05-31 00:03:12.823033
EXCLUDED,4294,142,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-01 00:04:13.592867,2026-05-01 00:04:13.586283,2026-05-01 00:04:13.586283
EXCLUDED,13270,142,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:14.295095,2026-06-30 00:20:14.271559,2026-06-30 00:20:14.271559
EXCLUDED,15075,142,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:55.120810,2026-07-31 00:04:55.094236,2026-07-31 00:04:55.094236
EXCLUDED,18331,142,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:39.460243,2026-09-03 12:08:39.421478,2026-09-03 12:08:39.421478
EXCLUDED,8650,146,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:08.842795,2026-05-02 01:35:13.226915,2026-05-31 01:03:08.819407
EXCLUDED,10136,146,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:12.905952,2026-05-31 00:03:12.884311,2026-05-31 00:03:12.884311
EXCLUDED,10472,146,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.189533,2026-05-31 00:03:18.167279,2026-05-31 00:03:18.167279
EXCLUDED,13271,146,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:14.326110,2026-06-30 00:20:14.303278,2026-06-30 00:20:14.303278
EXCLUDED,15076,146,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:55.157790,2026-07-31 00:04:55.130565,2026-07-31 00:04:55.130565
EXCLUDED,18332,146,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:39.525483,2026-09-03 12:08:39.485769,2026-09-03 12:08:39.485769
EXCLUDED,8652,150,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:08.896898,2026-05-02 01:35:13.286545,2026-05-31 01:03:08.876189
EXCLUDED,10138,150,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:12.968038,2026-05-31 00:03:12.943436,2026-05-31 00:03:12.943436
EXCLUDED,10473,150,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.216615,2026-05-31 00:03:18.196900,2026-05-31 00:03:18.196900
EXCLUDED,13272,150,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:14.357375,2026-06-30 00:20:14.333322,2026-06-30 00:20:14.333322
EXCLUDED,15077,150,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:55.207163,2026-07-31 00:04:55.169999,2026-07-31 00:04:55.169999
EXCLUDED,18333,150,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:39.592330,2026-09-03 12:08:39.551615,2026-09-03 12:08:39.551615
EXCLUDED,8654,154,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:08.946952,2026-05-02 01:35:13.337872,2026-05-31 01:03:08.928176
EXCLUDED,10140,154,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:13.025100,2026-05-31 00:03:13.004877,2026-05-31 00:03:13.004877
EXCLUDED,10474,154,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.243178,2026-05-31 00:03:18.223537,2026-05-31 00:03:18.223537
EXCLUDED,13273,154,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:14.387788,2026-06-30 00:20:14.364879,2026-06-30 00:20:14.364879
EXCLUDED,15078,154,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:55.246078,2026-07-31 00:04:55.216988,2026-07-31 00:04:55.216988
EXCLUDED,18334,154,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:39.653063,2026-09-03 12:08:39.610864,2026-09-03 12:08:39.610864
EXCLUDED,8656,158,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:09.002706,2026-05-02 01:35:13.384365,2026-05-31 01:03:08.981854
EXCLUDED,10142,158,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:13.080165,2026-05-31 00:03:13.060567,2026-05-31 00:03:13.060567
EXCLUDED,10475,158,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.269298,2026-05-31 00:03:18.249643,2026-05-31 00:03:18.249643
EXCLUDED,13274,158,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:14.420657,2026-06-30 00:20:14.394651,2026-06-30 00:20:14.394651
EXCLUDED,15079,158,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:55.286944,2026-07-31 00:04:55.255694,2026-07-31 00:04:55.255694
EXCLUDED,18335,158,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:39.721464,2026-09-03 12:08:39.676111,2026-09-03 12:08:39.676111
